Date,Open,High,Low,Close,Adj Close,Volume
2023-02-02,5.860000,6.540000,5.860000,6.340000,6.340000,20903000
2023-02-03,6.090000,6.450000,5.930000,6.080000,6.080000,13075900
2023-02-06,6.250000,6.610000,5.880000,5.940000,5.940000,15509600
2023-02-07,5.940000,6.050000,5.710000,5.950000,5.950000,11045000
2023-02-08,5.910000,5.940000,5.550000,5.570000,5.570000,7508500
2023-02-09,5.640000,5.720000,5.130000,5.180000,5.180000,9413900
2023-02-10,5.070000,5.160000,4.925000,4.980000,4.980000,7658300
2023-02-13,5.000000,5.250000,4.920000,5.170000,5.170000,7011900
2023-02-14,5.070000,5.340000,4.970000,5.290000,5.290000,7443800
2023-02-15,5.210000,6.030000,5.200000,6.010000,6.010000,13380300
2023-02-16,6.040000,6.310000,5.840000,5.980000,5.980000,16184100
2023-02-17,6.100000,6.420000,5.895000,6.370000,6.370000,12492400
2023-02-21,6.090000,6.180000,5.730000,5.750000,5.750000,9965100
2023-02-22,5.750000,5.950000,5.650000,5.790000,5.790000,7767000
2023-02-23,5.880000,5.900000,5.510000,5.760000,5.760000,8534300
2023-02-24,5.600000,5.640000,5.460000,5.480000,5.480000,5737800
2023-02-27,5.530000,5.670000,5.460000,5.500000,5.500000,8675600
2023-02-28,5.510000,5.800000,5.360000,5.740000,5.740000,9911700
2023-03-01,5.550000,5.552000,4.700000,4.730000,4.730000,18461800
2023-03-02,4.660000,5.160000,4.650000,5.140000,5.140000,11764600
2023-03-03,5.130000,5.550000,4.990000,5.500000,5.500000,11242000
2023-03-06,5.580000,5.800000,5.320000,5.410000,5.410000,7699800
2023-03-07,5.330000,5.520000,5.190000,5.310000,5.310000,6220800
2023-03-08,5.280000,5.470000,5.200000,5.410000,5.410000,5426800
2023-03-09,5.450000,5.570000,5.080000,5.100000,5.100000,7162000
2023-03-10,5.080000,5.175000,4.810000,4.980000,4.980000,8709400
2023-03-13,4.850000,5.240000,4.760000,5.080000,5.080000,7759700
2023-03-14,5.200000,5.250000,4.920000,5.000000,5.000000,5673800
2023-03-15,4.910000,4.910000,4.530000,4.630000,4.630000,9286200
2023-03-16,4.500000,4.660000,4.220000,4.590000,4.590000,11245100
2023-03-17,4.560000,4.560000,4.120000,4.160000,4.160000,11203300
2023-03-20,4.120000,4.220000,4.045000,4.100000,4.100000,6039800
2023-03-21,4.200000,4.270000,4.070000,4.120000,4.120000,7727200
2023-03-22,4.180000,4.232000,3.890000,3.910000,3.910000,8822700
2023-03-23,3.990000,4.220000,3.940000,4.030000,4.030000,8997600
2023-03-24,3.960000,4.127000,3.928000,4.100000,4.100000,5208400
2023-03-27,4.110000,4.130000,3.945000,4.060000,4.060000,5396600
2023-03-28,4.040000,4.090000,3.815000,3.900000,3.900000,6937600
2023-03-29,3.930000,4.050000,3.865000,4.040000,4.040000,5544400
2023-03-30,4.100000,4.250000,4.020000,4.060000,4.060000,8197200
2023-03-31,3.960000,4.170000,3.920000,4.050000,4.050000,8364700
2023-04-03,4.030000,4.090000,3.730000,3.880000,3.880000,9871200
2023-04-04,3.730000,3.750000,3.330000,3.430000,3.430000,20661200
2023-04-05,3.380000,3.450000,3.120000,3.190000,3.190000,11393500
2023-04-06,3.140000,3.190000,2.980000,3.150000,3.150000,13672100
2023-04-10,3.100000,3.510000,3.090000,3.460000,3.460000,13654300
2023-04-11,3.450000,3.615000,3.440000,3.580000,3.580000,10081000
2023-04-12,3.600000,3.680000,3.250000,3.270000,3.270000,8366700
2023-04-13,3.350000,3.480000,3.300000,3.450000,3.450000,7055900
2023-04-14,3.410000,3.450000,3.200000,3.330000,3.330000,6270200
2023-04-17,3.380000,3.505000,3.330000,3.470000,3.470000,6254800
2023-04-18,3.450000,3.585000,3.380000,3.530000,3.530000,7009300
2023-04-19,3.470000,3.680000,3.420000,3.610000,3.610000,5152800
2023-04-20,3.560000,3.760000,3.470000,3.580000,3.580000,9526900
2023-04-21,3.560000,3.640000,3.450000,3.510000,3.510000,6087800
2023-04-24,3.510000,3.578000,3.370000,3.440000,3.440000,4841400
2023-04-25,3.370000,3.370000,3.100000,3.160000,3.160000,10239300
2023-04-26,3.260000,3.355000,3.080000,3.190000,3.190000,9354900
2023-04-27,3.300000,3.530000,3.292000,3.510000,3.510000,7476300
2023-04-28,3.460000,3.640000,3.425000,3.640000,3.640000,5263100
2023-05-01,3.590000,3.730000,3.490000,3.570000,3.570000,5472200
2023-05-02,3.530000,3.560000,3.370000,3.440000,3.440000,5283200
2023-05-03,3.490000,3.540000,3.370000,3.430000,3.430000,5636100
2023-05-04,3.400000,3.500000,3.325000,3.460000,3.460000,4593800
2023-05-05,3.550000,3.630000,3.530000,3.610000,3.610000,3935700
2023-05-08,3.970000,4.490000,3.660000,4.080000,4.080000,20550200
2023-05-09,4.140000,4.300000,3.990000,4.090000,4.090000,13881700
2023-05-10,3.990000,4.350000,3.710000,4.170000,4.170000,14548800
2023-05-11,4.180000,4.430000,4.040000,4.060000,4.060000,10661700
2023-05-12,4.110000,4.255000,3.970000,4.010000,4.010000,7694900
2023-05-15,3.990000,4.050000,3.830000,4.000000,4.000000,5601900
2023-05-16,4.040000,4.380000,3.960000,4.210000,4.210000,9923300
2023-05-17,4.360000,4.520000,4.110000,4.500000,4.500000,15311500
2023-05-18,4.520000,4.610000,4.330000,4.490000,4.490000,10341500
2023-05-19,4.520000,4.520000,4.270000,4.360000,4.360000,8349000
2023-05-22,4.400000,4.980000,4.360000,4.910000,4.910000,17559500
2023-05-23,4.990000,5.250000,4.850000,4.930000,4.930000,17017900
2023-05-24,4.870000,4.870000,4.280000,4.410000,4.410000,15775000
2023-05-25,4.710000,4.720000,3.980000,4.050000,4.050000,22655100
2023-05-26,3.880000,3.990000,3.310000,3.380000,3.380000,29029400
2023-05-30,3.490000,3.528000,3.300000,3.490000,3.490000,12985500
2023-05-31,3.480000,3.500000,3.335000,3.460000,3.460000,8951800
2023-06-01,3.460000,3.790000,3.400000,3.750000,3.750000,10742200
2023-06-02,3.780000,3.900000,3.630000,3.820000,3.820000,9271300
2023-06-05,3.820000,3.850000,3.710000,3.800000,3.800000,5275700
2023-06-06,3.780000,4.060000,3.710000,3.990000,3.990000,10130500
2023-06-07,4.040000,4.320000,4.020000,4.160000,4.160000,12040100
2023-06-08,4.080000,4.168000,3.970000,4.110000,4.110000,7539100
2023-06-09,4.140000,4.250000,3.980000,4.030000,4.030000,8541200
2023-06-12,4.040000,4.270000,4.010000,4.190000,4.190000,10758800
2023-06-13,4.260000,4.340000,4.160000,4.230000,4.230000,9848700
2023-06-14,4.270000,4.520000,4.230000,4.400000,4.400000,13668000
2023-06-15,4.350000,4.380000,4.040000,4.060000,4.060000,41688000
2023-06-16,5.720000,5.970000,4.510000,4.730000,4.730000,151914600
2023-06-20,4.830000,6.060000,4.830000,6.010000,6.010000,113574600
2023-06-21,6.000000,6.168000,5.320000,5.710000,5.710000,56813200
2023-06-22,5.580000,5.590000,5.110000,5.320000,5.320000,36714400
2023-06-23,4.710000,4.830000,4.110000,4.340000,4.340000,67375700
2023-06-26,4.540000,4.560000,4.130000,4.140000,4.140000,33871800
2023-06-27,4.190000,4.360000,4.030000,4.340000,4.340000,25218900
2023-06-28,4.430000,4.890000,4.330000,4.740000,4.740000,44100600
2023-06-29,4.790000,4.880000,4.080000,4.230000,4.230000,95552300
2023-06-30,4.230000,4.230000,3.860000,3.880000,3.880000,51307800
2023-07-03,3.860000,3.880000,3.680000,3.770000,3.770000,21293100
2023-07-05,3.770000,4.030000,3.700000,3.910000,3.910000,25496700
2023-07-06,3.840000,3.840000,3.600000,3.680000,3.680000,23260900
2023-07-07,3.680000,3.770000,3.650000,3.670000,3.670000,16872600
2023-07-10,3.690000,3.790000,3.600000,3.780000,3.780000,19144300
2023-07-11,3.770000,3.930000,3.700000,3.880000,3.880000,16599900
2023-07-12,3.930000,4.010000,3.810000,3.870000,3.870000,14586800
2023-07-13,3.970000,4.120000,3.920000,4.020000,4.020000,23755600
2023-07-14,4.060000,4.230000,3.750000,3.800000,3.800000,28810800
2023-07-17,3.830000,3.835000,3.690000,3.790000,3.790000,17631800
2023-07-18,3.780000,3.910000,3.760000,3.800000,3.800000,13049800
2023-07-19,3.850000,4.050000,3.840000,3.980000,3.980000,18911900
2023-07-20,3.930000,3.960000,3.810000,3.900000,3.900000,12907800
2023-07-21,3.900000,3.980000,3.760000,3.830000,3.830000,13419900
2023-07-24,3.860000,3.940000,3.720000,3.770000,3.770000,12385700
2023-07-25,3.780000,3.795000,3.670000,3.690000,3.690000,12092700
2023-07-26,3.700000,3.910000,3.680000,3.900000,3.900000,15187300
2023-07-27,3.930000,4.000000,3.700000,3.750000,3.750000,15875200
2023-07-28,3.830000,3.960000,3.780000,3.930000,3.930000,13827500
2023-07-31,4.010000,4.320000,4.000000,4.280000,4.280000,28612500
2023-08-01,4.120000,4.240000,4.030000,4.140000,4.140000,17853900
2023-08-02,3.930000,4.250000,3.850000,3.960000,3.960000,19582500
2023-08-03,3.920000,3.935000,3.750000,3.800000,3.800000,17033200
2023-08-04,3.800000,3.850000,3.680000,3.720000,3.720000,15891600
2023-08-07,3.780000,3.790000,3.420000,3.530000,3.530000,23312400
2023-08-08,3.435000,3.500000,3.340000,3.460000,3.460000,13115700
2023-08-09,3.500000,3.639000,3.380000,3.380000,3.380000,15454400
2023-08-10,3.460000,3.510000,3.230000,3.240000,3.240000,24514300
2023-08-11,3.270000,3.270000,3.110000,3.240000,3.240000,18059000
2023-08-14,3.220000,3.250000,3.080000,3.150000,3.150000,12178800
2023-08-15,3.150000,3.150000,2.870000,2.890000,2.890000,26350500
2023-08-16,2.810000,2.920000,2.620000,2.770000,2.770000,19712800
2023-08-17,2.800000,2.855000,2.710000,2.730000,2.730000,10848300
2023-08-18,2.670000,2.940000,2.637000,2.850000,2.850000,21975000
2023-08-21,2.880000,2.880000,2.740000,2.790000,2.790000,10211600
2023-08-22,2.840000,2.890000,2.628000,2.750000,2.750000,12188600
2023-08-23,2.710000,2.840000,2.685000,2.760000,2.760000,9651100
2023-08-24,2.760000,2.760000,2.480000,2.580000,2.580000,14673000
2023-08-25,2.580000,2.600000,2.460000,2.540000,2.540000,10525000
2023-08-28,2.590000,2.615000,2.530000,2.590000,2.590000,8149700
2023-08-29,2.590000,2.760000,2.540000,2.680000,2.680000,10810400
2023-08-30,2.710000,2.710000,2.600000,2.650000,2.650000,7549100
2023-08-31,2.650000,2.680000,2.520000,2.520000,2.520000,11912400
2023-09-01,2.550000,2.610000,2.520000,2.580000,2.580000,8429100
2023-09-05,2.570000,2.700000,2.530000,2.550000,2.550000,14743700
2023-09-06,2.570000,2.615000,2.480000,2.480000,2.480000,9496900
2023-09-07,2.450000,2.460000,2.290000,2.340000,2.340000,15779700
2023-09-08,2.360000,2.360000,2.220000,2.290000,2.290000,12967700
2023-09-11,2.300000,2.310000,2.050000,2.060000,2.060000,26297300
2023-09-12,2.040000,2.120000,2.000000,2.050000,2.050000,14995700
2023-09-13,2.030000,2.070000,1.880000,1.910000,1.910000,23314200
2023-09-14,1.900000,2.070000,1.860000,1.990000,1.990000,19792400
2023-09-15,2.020000,2.090000,1.990000,2.050000,2.050000,47447300
2023-09-18,2.040000,2.040000,1.830000,1.870000,1.870000,13841000
2023-09-19,1.880000,2.020000,1.871000,2.010000,2.010000,12745900
2023-09-20,2.010000,2.020000,1.910000,1.910000,1.910000,10377500
2023-09-21,1.870000,1.900000,1.790000,1.810000,1.810000,10115500
2023-09-22,1.840000,1.880000,1.700000,1.710000,1.710000,11185300
2023-09-25,1.690000,1.720000,1.630000,1.680000,1.680000,9038500
2023-09-26,1.660000,1.760000,1.630000,1.630000,1.630000,8844800
2023-09-27,1.660000,1.690000,1.570000,1.650000,1.650000,8058200
2023-09-28,1.660000,1.768000,1.630000,1.720000,1.720000,7385000
2023-09-29,1.750000,1.815000,1.720000,1.800000,1.800000,6472000
2023-10-02,1.830000,1.840000,1.740000,1.770000,1.770000,7154000
2023-10-03,1.700000,1.720000,1.640000,1.660000,1.660000,6670100
2023-10-04,1.660000,1.670000,1.600000,1.620000,1.620000,5975500
2023-10-05,1.600000,1.670000,1.580000,1.620000,1.620000,6513900
2023-10-06,1.600000,1.700000,1.580000,1.680000,1.680000,6429100
2023-10-09,1.630000,1.670000,1.530000,1.530000,1.530000,8767500
2023-10-10,1.580000,1.790000,1.550000,1.700000,1.700000,16035300
2023-10-11,1.730000,1.790000,1.620000,1.650000,1.650000,9474200
2023-10-12,1.660000,1.680000,1.550000,1.550000,1.550000,8522100
2023-10-13,1.570000,1.640000,1.525000,1.640000,1.640000,9194400
2023-10-16,1.630000,1.770000,1.590000,1.750000,1.750000,9570800
2023-10-17,1.720000,1.850000,1.700000,1.830000,1.830000,9444400
2023-10-18,1.780000,1.820000,1.680000,1.710000,1.710000,7300700
2023-10-19,1.690000,1.780000,1.670000,1.750000,1.750000,7120400
2023-10-20,1.720000,1.745000,1.610000,1.640000,1.640000,11690800
2023-10-23,1.630000,1.680000,1.540000,1.540000,1.540000,8177300
2023-10-24,1.600000,1.640000,1.520000,1.530000,1.530000,9483400
2023-10-25,1.540000,1.540000,1.410000,1.420000,1.420000,10441300
2023-10-26,1.420000,1.520000,1.390000,1.480000,1.480000,10607500
2023-10-27,1.530000,1.540000,1.380000,1.380000,1.380000,7503000
2023-10-30,1.430000,1.480000,1.380000,1.440000,1.440000,6931400
2023-10-31,1.440000,1.500000,1.430000,1.480000,1.480000,6296000
2023-11-01,1.480000,1.510000,1.430000,1.490000,1.490000,5354900
